PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Fare,Cabin,Embarked
754,0,2,Passenger_753,male,37.79074719308114,0,3,8.653115714307738,,Q
755,1,2,Passenger_754,male,,0,2,36.2022661584338,,S
756,1,3,Passenger_755,male,8.812893949400753,1,3,26.694641332808377,,S
757,1,1,Passenger_756,male,36.62220779717066,0,1,84.70770408411134,,S
758,0,3,Passenger_757,male,39.83059066848891,4,2,15.677331582930037,B95,S
759,1,2,Passenger_758,male,61.90574119625758,1,0,2.1905829792729654,,S
760,1,3,Passenger_759,female,44.756062883470534,3,3,0.6189225271325285,,Q
761,0,3,Passenger_760,female,,3,2,56.11668646010961,,C
762,0,3,Passenger_761,male,30.798011586260998,1,2,23.80429047915394,,S
763,1,3,Passenger_762,male,55.05925040130974,1,3,47.7676844891256,C26,
764,1,1,Passenger_763,female,38.42968399662292,1,1,8.548124071808992,,S
765,0,2,Passenger_764,female,,2,1,13.543933032528727,,S
766,1,2,Passenger_765,female,42.3032012248133,4,1,0.9781215351240707,,S
767,1,2,Passenger_766,male,20.98670527012876,4,1,104.2207262671018,,C
768,1,3,Passenger_767,female,36.39325995278438,3,3,35.27112056999638,E19,S
769,1,3,Passenger_768,male,26.19344745411325,3,0,86.59610769285237,,C
770,0,3,Passenger_769,male,29.425271198653355,3,2,9.873932550439422,,S
771,1,2,Passenger_770,female,,0,2,30.251790360380625,A79,S
772,0,3,Passenger_771,female,16.726016565109457,3,1,36.31224437380023,,S
773,1,3,Passenger_772,male,,1,3,12.226098414874608,,S
774,0,2,Passenger_773,male,23.780632544802394,3,0,60.306997373062245,,S
775,1,1,Passenger_774,female,33.3492796641057,1,0,94.09646352580828,B97,Q
776,0,3,Passenger_775,male,,2,2,69.17005111799655,,S
777,1,3,Passenger_776,male,39.77772207219947,0,1,42.99172855630948,,Q
778,0,2,Passenger_777,male,49.95105510325209,0,2,10.399647167891379,,S
779,1,2,Passenger_778,male,22.49501831094594,4,2,10.584034962197883,,Q
780,1,3,Passenger_779,female,14.156872588865602,2,0,105.81195152039777,,S
781,0,3,Passenger_780,male,33.59176290639792,1,3,0.33080789709051045,,Q
782,0,2,Passenger_781,male,50.0673490298844,2,0,40.28662458957786,,S
783,0,3,Passenger_782,female,9.402008083267315,0,2,39.200420798957964,,C
784,0,3,Passenger_783,male,14.211685462803212,1,1,31.189981811722507,,C
785,0,3,Passenger_784,male,,2,1,147.71566289337508,D83,S
786,1,3,Passenger_785,female,18.215186456570258,0,3,11.961318965945212,E61,S
787,0,3,Passenger_786,male,18.259403467474066,1,3,13.295130056129091,,S
788,0,1,Passenger_787,male,0.5,1,3,2.6313424014372426,,Q
789,1,3,Passenger_788,female,37.94679726368214,0,2,18.714486168319983,,S
790,0,2,Passenger_789,female,34.4420870401749,1,2,9.680736797411726,,S
791,0,3,Passenger_790,female,,0,3,13.461120690327409,B84,S
792,0,2,Passenger_791,female,50.10074063938745,3,1,57.574974600112846,,S
793,1,3,Passenger_792,female,53.235292409026826,3,1,87.70719947683145,,C
794,0,2,Passenger_793,female,19.187322303078403,1,1,6.574945451664226,D61,S
795,1,3,Passenger_794,female,,1,2,14.912826932122755,,S
796,1,1,Passenger_795,male,21.678030730126757,0,0,84.4763373473304,,Q
797,0,3,Passenger_796,male,32.23563114295485,1,1,2.0416368361654826,,S
798,1,3,Passenger_797,female,17.999330109707273,4,1,3.1010571718524162,,S
799,0,3,Passenger_798,male,60.69952132847186,3,1,5.685808814594074,,S
800,0,3,Passenger_799,male,25.55575881738143,1,3,28.94060372385188,,S
801,0,1,Passenger_800,male,31.470286319528473,1,2,5.218390299394523,B11,S
802,0,3,Passenger_801,male,,2,3,110.22109279210808,,C
803,0,3,Passenger_802,male,55.75841836130952,1,3,18.940197922754837,A56,S
804,1,3,Passenger_803,female,56.11260504525174,4,0,22.278007008511654,,S
805,1,3,Passenger_804,female,52.53300853768116,3,3,9.063577230625501,A93,
806,1,3,Passenger_805,female,43.09016487686671,2,0,20.37413480870646,,S
807,1,2,Passenger_806,female,20.952946342923262,0,3,34.70252452471794,C60,C
808,0,3,Passenger_807,male,41.28990134347385,0,1,44.51244893016027,C27,S
809,0,3,Passenger_808,male,29.6014008150537,3,2,44.86040440426469,,S
810,1,3,Passenger_809,male,,0,3,27.599743086017686,C81,S
811,0,3,Passenger_810,male,45.32262874711506,4,0,75.10917708026902,B39,S
812,1,1,Passenger_811,male,20.610281906937058,1,2,54.416009188293266,A53,S
813,1,2,Passenger_812,male,,3,0,45.27653945989592,,S
814,1,1,Passenger_813,female,39.24848230061497,2,1,1.8307622575426186,A19,S
815,1,1,Passenger_814,male,0.5,1,3,0.22085518148783256,C96,C
816,0,3,Passenger_815,female,40.91311295481247,0,2,7.642398749770327,,S
817,0,3,Passenger_816,male,23.654858959037114,0,1,34.8552719359146,D58,C
818,1,1,Passenger_817,male,17.29540563935657,2,3,16.94926229667539,,C
819,1,3,Passenger_818,male,,4,3,16.475011816964784,,S
820,1,3,Passenger_819,female,27.80659946115156,2,0,69.09559395738991,,S
821,1,3,Passenger_820,male,36.42083412121357,3,0,72.29343379298865,,S
822,1,3,Passenger_821,male,,2,1,76.76235546104874,,S
823,0,3,Passenger_822,male,32.3578697069745,0,0,12.054397952668248,,S
824,1,3,Passenger_823,female,37.77461292670301,4,1,37.587028548815425,C22,S
825,1,1,Passenger_824,male,55.76528097137484,4,1,10.14241554593257,,S
826,0,1,Passenger_825,female,14.626337630848179,2,1,6.7671742467588345,,S
827,0,1,Passenger_826,female,24.80542938511075,3,0,6.531721434205797,,S
828,0,2,Passenger_827,male,33.36328161775071,0,2,13.398845394472623,,S
829,0,3,Passenger_828,female,45.76373062268249,1,1,17.98542622892764,A28,S
830,0,3,Passenger_829,male,25.440865663594604,4,2,56.88178708132554,,S
831,0,2,Passenger_830,male,46.48097920787471,2,3,4.08670789599455,B28,S
832,0,3,Passenger_831,female,2.5769275693295626,3,0,42.48786147159068,,S
833,0,2,Passenger_832,female,,3,0,24.25993432147423,,S
834,0,3,Passenger_833,male,,0,2,10.867219347584243,,S
835,1,3,Passenger_834,female,9.948457026769745,4,3,21.724431668560857,,S
836,0,1,Passenger_835,female,13.257412625265964,0,3,11.41095007684947,,S
837,1,1,Passenger_836,female,22.31112390055685,1,1,29.00938499521651,,C
838,1,3,Passenger_837,male,40.500145886821535,1,0,18.204335491826317,,C
839,1,3,Passenger_838,female,3.1564922216979525,1,3,5.747579718986033,,S
840,1,2,Passenger_839,male,32.08417707027352,3,3,3.9666566582048732,,S
841,1,3,Passenger_840,male,,4,1,25.31813105726094,,S
842,1,3,Passenger_841,female,26.97076708199458,0,1,74.46436263192017,,C
843,1,2,Passenger_842,female,,0,2,13.48895967742641,,S
844,1,2,Passenger_843,male,35.32479795582003,1,0,42.25622470927445,B14,Q
845,0,2,Passenger_844,male,,4,3,34.396166415103174,,S
846,1,3,Passenger_845,male,49.166996937370456,4,2,85.81515276715965,,S
847,1,3,Passenger_846,male,,2,0,55.04842976499157,C63,Q
848,1,3,Passenger_847,male,28.97698182768881,4,2,26.755402368716826,,
849,1,3,Passenger_848,male,32.579609249449575,4,0,34.243640060924626,,S
850,0,3,Passenger_849,male,24.401643274149563,0,0,73.17051359345386,,S
851,1,3,Passenger_850,female,,4,3,16.32076542490522,,S
852,0,3,Passenger_851,male,27.4473312873113,4,0,12.662558481654163,B67,S
853,0,2,Passenger_852,female,42.30247781677453,0,1,0.3478383373764709,C85,S
854,1,3,Passenger_853,female,40.59352860576424,4,3,56.05990715761847,E11,C
855,1,3,Passenger_854,male,34.66689875038279,0,1,51.659311234000576,,S
856,0,3,Passenger_855,male,,2,2,3.5303126201560207,,Q
857,1,2,Passenger_856,male,,3,2,27.521471882204146,,S
858,1,3,Passenger_857,female,21.671870498408666,0,0,19.954783145063633,,S
859,0,3,Passenger_858,male,34.64876068328133,0,0,4.043760303657823,,S
860,0,3,Passenger_859,male,,4,1,126.10706471160006,,S
861,1,3,Passenger_860,male,16.030746202032795,0,1,7.73389541491837,,S
862,1,2,Passenger_861,male,17.20561824900335,1,1,2.227235408685209,,Q
863,1,3,Passenger_862,male,34.67031436190123,1,2,28.911726148038692,C35,S
864,0,3,Passenger_863,female,26.604416665960976,2,1,,A97,S
865,1,3,Passenger_864,male,17.936059970800194,0,3,1.0554048668336973,,S
866,0,1,Passenger_865,female,16.780377343824334,4,3,34.40144337312098,,S
867,0,1,Passenger_866,female,,4,2,24.317147014026123,,C
868,1,3,Passenger_867,male,,3,1,3.4878367896540263,A49,S
869,0,2,Passenger_868,male,22.334907549032575,2,1,6.060000846817864,,S
870,1,3,Passenger_869,female,29.503726464393758,4,0,26.856646257740255,,S
871,1,1,Passenger_870,female,31.12302002765314,3,3,11.24752082006177,,S
872,0,3,Passenger_871,male,13.865630519112798,4,2,89.1432416634865,,S
873,1,3,Passenger_872,female,5.0203452262022665,3,1,54.65037057297129,,S
874,0,1,Passenger_873,male,15.327029713699766,1,0,131.47124281187843,E14,S
875,0,3,Passenger_874,male,,1,2,9.621132142540294,,S
876,1,3,Passenger_875,male,,4,2,111.91641059594875,,S
877,1,3,Passenger_876,male,39.53369196811491,2,3,18.057150346018716,,Q
878,1,2,Passenger_877,male,31.05449852942763,0,1,13.663134248918848,,C
879,1,3,Passenger_878,male,,2,2,1.6531611268321567,A50,S
880,0,1,Passenger_879,male,21.24382815104822,2,0,1.7346667758420953,,S
881,0,2,Passenger_880,male,42.0844950580777,0,0,37.686145342646526,B59,S
882,0,2,Passenger_881,female,16.831478057909965,1,2,19.59546494540221,,S
883,1,3,Passenger_882,female,,1,0,8.219442177156843,,C
884,0,1,Passenger_883,female,,0,2,30.45891154743803,,S
885,0,3,Passenger_884,male,11.035797650848831,3,0,9.32800564725167,,C
886,1,2,Passenger_885,male,,2,2,27.580087213463397,,Q
887,1,1,Passenger_886,male,30.819907327828005,4,2,14.241649069407437,,S
888,1,3,Passenger_887,male,34.5706856285484,1,2,55.51137113214917,,S
889,0,2,Passenger_888,male,,4,0,54.99755156021175,,S
890,1,3,Passenger_889,female,25.286292180618354,0,2,20.763008535736933,E74,S
891,0,2,Passenger_890,female,23.72540036364704,4,3,13.825404127354131,E13,S
